site	primer	treatment	id	distance	abundance
RyanCt	F04R22	Pre	18300	0.0194533127974483	0.8879
RyanCt	F04R22	Pre	7869	0.022152643686158	0.7432
RyanCt	F04R22	Pre	13263	0.0216688260752526	0.8879
RyanCt	F04R22	Pre	34032	0.0217461062749742	1.1014
RyanCt	F04R22	Pre	23141	0.0209446667991269	0.5727
RyanCt	F04R22	Pre	35086	0.021370894875396	0.5727
RyanCt	F04R22	Pre	14683	0.0203101242659615	0.7432
RyanCt	F04R22	Pre	1751	0.0206167680335945	0.5727
RyanCt	F04R22	Pre	30159	0.0151394392213582	1.1065
RyanCt	F04R22	Pre	19515	0.0173940213692163	1.9731
RyanCt	F04R22	Pre	4116	0.0234764778706283	0.7432
RyanCt	F04R22	Pre	37825	0.0203666613406782	0.8879
RyanCt	F04R22	Pre	26108	0.0254376628015312	0.5727
RyanCt	F04R22	Pre	23085	0.0237322344146341	0.5727
RyanCt	F04R22	Pre	27436	0.0172661141061947	0.7432
RyanCt	F04R22	Pre	7532	0.0164813377279005	0.7432
RyanCt	F04R22	Pre	33189	0.0163210520093268	1.27405
RyanCt	F04R22	Pre	1650	0.0132976767848234	1.8569
RyanCt	F04R22	Pre	34124	0.0220114561276657	1.781
RyanCt	F04R22	Pre	11192	0.0164913847443092	1.6616
RyanCt	F04R22	Pre	20676	0.0188719764495784	0.7432
RyanCt	F04R22	Pre	40085	0.0190283128936041	0.8879
RyanCt	F04R22	Pre	4058	0.0201346074294276	0.5727
RyanCt	F04R22	Pre	33664	0.0174883620702089	0.7432
RyanCt	F04R22	Pre	32497	0.0236022136931297	0.5727
RyanCt	F04R22	Pre	13342	0.0213552181795894	0.8879
RyanCt	F04R22	Pre	26568	0.0207956897860408	0.5727
RyanCt	F04R22	Pre	18848	0.0209415953656498	1.1065
RyanCt	F04R22	Pre	16975	0.0198990882237942	0.7432
RyanCt	F04R22	Pre	36164	0.0186559281102498	0.8879
RyanCt	F04R22	Pre	20879	0.0206688297995061	0.7432
RyanCt	F04R22	Pre	16049	0.0159513923234189	0.8879
RyanCt	F04R22	Pre	10682	0.0165220050569363	2.08375
RyanCt	F04R22	Pre	19054	0.0209001652571206	0.7432
RyanCt	F04R22	Pre	34309	0.0175745167889655	0.5727
RyanCt	F04R22	Pre	12306	0.0186737663987395	1.1014
RyanCt	F04R22	Pre	29777	0.0230283681889764	0.5727
RyanCt	F04R22	Pre	21407	0.0211226851851852	0.5727
RyanCt	F04R22	Pre	29753	0.0112559557255299	2.91335
RyanCt	F04R22	Pre	31256	0.020997375328084	1.1014
RyanCt	F04R22	Pre	32117	0.01964059825752	0.7432
RyanCt	F04R22	Pre	22651	0.0227723744965124	0.7432
RyanCt	F04R22	Pre	23699	0.0205345801592484	0.7432
RyanCt	F04R22	Pre	38652	0.0220444160480923	0.5727
RyanCt	F04R22	Pre	17541	0.019572092456034	1.1014
RyanCt	F04R22	Pre	7274	0.0255905511811024	0.7432
RyanCt	F04R22	Pre	33932	0.0208867942948816	0.7432
RyanCt	F04R22	Pre	11794	0.0207555671112549	1.1014
RyanCt	F04R22	Pre	6506	0.0197275730571952	0.8879
RyanCt	F04R22	Pre	24958	0.0164521824064685	1.1065
RyanCt	F04R22	Pre	11418	0.0184465343969669	0.8879
RyanCt	F04R22	Pre	2382	0.0241917147506738	1.9731
RyanCt	F04R22	Pre	8688	0.0222696189987869	0.5727
RyanCt	F04R22	Pre	3245	0.0190120995451625	2.42595
RyanCt	F04R22	Pre	27262	0.0158678115287487	2.12465
RyanCt	F04R22	Pre	38569	0.0188846181088388	0.7432
RyanCt	F04R22	Pre	20647	0.0225981889516312	0.5727
RyanCt	F04R22	Pre	22922	0.0208615588347911	0.7432
RyanCt	F04R22	Pre	35011	0.0217842493585584	0.7432
RyanCt	F04R22	Pre	21386	0.01338723562688	2.81685
RyanCt	F04R22	Pre	21489	0.0192507847151177	1.1014
RyanCt	F04R22	Pre	25043	0.022737070284151	0.5727
RyanCt	F04R22	Pre	4573	0.0182450983460979	0.5727
RyanCt	F04R22	Pre	16676	0.0214722044097615	0.8879
RyanCt	F04R22	Pre	3327	0.0198996205618285	0.7432
RyanCt	F04R22	Pre	37806	0.0203319710508306	0.5727
RyanCt	F04R22	Pre	25003	0.0220541825302392	1.88345
RyanCt	F04R22	Pre	8560	0.0194474123491919	0.5727
RyanCt	F04R22	Pre	28064	0.0255250464587457	0.5727
RyanCt	F04R22	Pre	5659	0.0223915050784857	1.33965
RyanCt	F04R22	Pre	30095	0.0201168071819625	0.5727
RyanCt	F04R22	Pre	14097	0.025462962962963	0.5727
RyanCt	F04R22	Pre	6905	0.0246401881305645	1.1014
RyanCt	F04R22	Pre	12526	0.0201002320877908	0.5727
RyanCt	F04R22	Pre	22364	0.0208773018420006	0.7432
RyanCt	F04R22	Pre	6036	0.0220122675108825	0.5727
RyanCt	F04R22	Pre	25033	0.01920726547221	0.8879
RyanCt	F04R22	Pre	17516	0.0204780251971333	1.6228
RyanCt	F04R22	Pre	14359	0.0194161807126008	2.03335
RyanCt	F04R22	Pre	26447	0.0209441016051517	0.7432
RyanCt	F04R22	Pre	12019	0.0180530932200975	0.7432
RyanCt	F04R22	Pre	13982	0.0225574868744454	1.1014
RyanCt	F04R22	Pre	7669	0.0263103655619021	0.7432
RyanCt	F04R22	Pre	1423	0.0156309306097098	0.5727
RyanCt	F04R22	Pre	27796	0.0156593559752748	2.18995
RyanCt	F04R22	Pre	27730	0.0179501041179927	0.7432
RyanCt	F04R22	Pre	36315	0.0183419589478888	1.33965
RyanCt	F04R22	Pre	9836	0.018472426961843	0.5727
RyanCt	F04R22	Pre	19153	0.0186500467312907	0.5727
RyanCt	F04R22	Pre	26781	0.0157480750002183	0.8879
RyanCt	F04R22	Pre	29755	0.018206876198853	1.1014
RyanCt	F04R22	Pre	14332	0.0205902382803273	0.7432
RyanCt	F04R22	Pre	11429	0.0140585083993418	0.5727
RyanCt	F04R22	Pre	25061	0.0129716225649139	0.7432
RyanCt	F04R22	Pre	20641	0.0209441016051517	0.8879
RyanCt	F04R22	Pre	28947	0.0180175263121967	0.7432
RyanCt	F04R22	Pre	26333	0.0183424736266305	0.5727
RyanCt	F04R22	Pre	23670	0.0252791049701187	0.5727
RyanCt	F04R22	Pre	3166	0.0244969378827647	0.7432
RyanCt	F04R22	Pre	30541	0.0219711382210917	0.7432
RyanCt	F04R22	Pre	37594	0.0122946373128161	2.08375
RyanCt	F04R22	Pre	26563	0.0133842327004695	1.33965
RyanCt	F04R22	Pre	37495	0.0198880849793178	0.7432
RyanCt	F04R22	Pre	6600	0.012615846923356	0.5727
RyanCt	F04R22	Pre	25902	0.0126375410466019	1.1065
RyanCt	F04R22	Pre	35478	0.0207433398175596	0.8879
RyanCt	F04R22	Pre	14128	0.00999363488085293	0.7432
RyanCt	F04R22	Pre	4122	0.0201932817680252	0.7432
RyanCt	F04R22	Pre	35982	0.0240612496152662	1.33965
RyanCt	F04R22	Pre	18925	0.0203211530506166	0.7432
RyanCt	F04R22	Pre	23720	0.0205354668948873	0.7432
RyanCt	F04R22	Pre	22343	0.0181534853211213	1.51845
RyanCt	F04R22	Pre	26597	0.0200715335984654	0.7432
RyanCt	F04R22	Pre	30219	0.0243229188390342	0.7432
RyanCt	F04R22	Pre	5240	0.0208675088845043	0.5727
RyanCt	F04R22	Pre	25122	0.020835216963287	0.7432
RyanCt	F04R22	Pre	5397	0.0227734070751043	0.7432
RyanCt	F04R22	Pre	13032	0.0206860576754126	2.2934
RyanCt	F04R22	Pre	28886	0.00457876840193154	0.8879
RyanCt	F04R22	Pre	36666	0.0113754194778058	1.33965
RyanCt	F04R22	Pre	35088	0.0206001378890173	0.8879
RyanCt	F04R22	Pre	9471	0.0120557882017649	0.7432
RyanCt	F04R22	Pre	31599	0.0155987286358568	1.51845
RyanCt	F04R22	Pre	38668	0.0194838948622257	0.7432
RyanCt	F04R22	Pre	40275	0.0188583682010402	0.8879
RyanCt	F04R22	Pre	12399	0.015876368445838	1.1014
RyanCt	F04R22	Pre	147	0.0202436169732016	1.1014
RyanCt	F04R22	Pre	6696	0.0179909138798827	2.08375
RyanCt	F04R22	Pre	25750	0.0202013997632489	0.5727
RyanCt	F04R22	Pre	32657	0.0156261288455773	0.8879
RyanCt	F04R22	Pre	1938	0.0218391185599242	0.5727
RyanCt	F04R22	Pre	17512	0.0164347740751559	1.9731
RyanCt	F04R22	Pre	1291	0.0164869996310953	0.8879
RyanCt	F04R22	Pre	36888	0.0208091590320802	0.7432
RyanCt	F04R22	Pre	38172	0.0212319550722327	1.1014
RyanCt	F04R22	Pre	12968	0.0231440694029702	1.1014
RyanCt	F04R22	Pre	5277	0.0205117694710169	1.1014
RyanCt	F04R22	Pre	38826	0.0198756396502815	0.5727
RyanCt	F04R22	Pre	38810	0.0212821187643848	0.5727
RyanCt	F04R22	Pre	4037	0.0199377950042501	0.5727
RyanCt	F04R22	Pre	25941	0.0221884075267534	0.7432
RyanCt	F04R22	Pre	36550	0.0154550534744245	1.1014
RyanCt	F04R22	Pre	10779	0.0078740157480315	1.5242
RyanCt	F04R22	Pre	39114	0.0207795758099645	0.8879
RyanCt	F04R22	Pre	26142	0.0206093189964158	0.8879
RyanCt	F04R22	Pre	9506	0.0177572626354869	1.1014
RyanCt	F04R22	Pre	15217	0.0181859696518988	1.4099
RyanCt	F04R22	Pre	37498	0.0167639648108845	0.7432
RyanCt	F04R22	Pre	12740	0.024176624303541	0.7432
RyanCt	F04R22	Pre	22904	0.02269613346774	0.7432
RyanCt	F04R22	Pre	37017	0.0163814422013987	2.18995
RyanCt	F04R22	Pre	5476	0.0218402372070184	0.7432
RyanCt	F04R22	Pre	23891	0.0197695528226766	0.5727
RyanCt	F04R22	Pre	25774	0.0188705674415289	1.1014
RyanCt	F04R22	Pre	3236	0.0246080305265272	2.8914
RyanCt	F04R22	Pre	15018	0.0190992348199957	1.5242
RyanCt	F04R22	Pre	33321	0.0212354501337567	1.1065
RyanCt	F04R22	Pre	26128	0.0165438146279294	3.0776
RyanCt	F04R22	Pre	20965	0.0178327379145958	1.1065
RyanCt	F04R22	Pre	13113	0.0208469792102299	1.92065
RyanCt	F04R22	Pre	10384	0.0175485763717395	1.33965
RyanCt	F04R22	Pre	38028	0.0168255315487273	0.7432
RyanCt	F04R22	Pre	24087	0.0176722580556475	2.35645
RyanCt	F04R22	Pre	37808	0.0217977460173997	1.1014
RyanCt	F04R22	Pre	19142	0.0182920877901837	0.5727
RyanCt	F04R22	Pre	13450	0.0174293903707063	1.1014
RyanCt	F04R22	Pre	1431	0.0188844914067351	1.1014
RyanCt	F04R22	Pre	38779	0.0212073490813648	1.1014
RyanCt	F04R22	Pre	20363	0.0200318526832875	0.7432
RyanCt	F04R22	Pre	25631	0.018620695470237	0.7432
RyanCt	F04R22	Pre	29012	0.013389572668876	2.25605
RyanCt	F04R22	Pre	6808	0.0191065650093477	1.88345
RyanCt	F04R22	Pre	19062	0.0207088783181303	0.7432
RyanCt	F04R22	Pre	13643	0.0209252226960621	0.7432
RyanCt	F04R22	Pre	35945	0.0193916638072172	0.5727
RyanCt	F04R22	Pre	21858	0.0188488089328687	1.88345
RyanCt	F04R22	Pre	38650	0.0171307828320224	1.88345
RyanCt	F04R22	Pre	6094	0.0119234982836148	1.51845
RyanCt	F04R22	Pre	18292	0.021289005540974	1.1014
RyanCt	F04R22	Pre	34659	0.0198231832682756	0.7432
RyanCt	F04R22	Pre	33688	0.0209309695461188	0.7432
RyanCt	F04R22	Pre	27376	0.0157761508685156	1.33965
RyanCt	F04R22	Pre	7708	0.0163874766678065	0.5727
RyanCt	F04R22	Pre	39120	0.0203575459115625	0.7432
RyanCt	F04R22	Pre	7073	0.0127648228087324	0.5727
RyanCt	F04R22	Pre	5220	0.0141611808583237	1.781
RyanCt	F04R22	Pre	34937	0.0183152216263906	0.7432
RyanCt	F04R22	Pre	5706	0.0221425373692974	0.5727
RyanCt	F04R22	Pre	21819	0.0150408878504673	1.1014
RyanCt	F04R22	Pre	6398	0.0184277306588786	0.5727
RyanCt	F04R22	Pre	38229	0.0220221552724224	0.7432
RyanCt	F04R22	Pre	26838	0.0203749173069795	0.5727
RyanCt	F04R22	Pre	21695	0.0166536215051592	0.5727
RyanCt	F04R22	Pre	8637	0.0137526375010895	2.6118
RyanCt	F04R22	Pre	11765	0.0206121669965062	1.1014
RyanCt	F04R22	Pre	2312	0.0220606815366856	1.4099
RyanCt	F04R22	Pre	28310	0.0173922237674012	0.7432
RyanCt	F04R22	Pre	5764	0.0222428556690395	1.6228
RyanCt	F04R22	Pre	21797	0.0190594152144493	1.781
RyanCt	F04R22	Pre	35013	0.0224740430966029	0.5727
RyanCt	F04R22	Pre	15127	0.0221407064169955	0.7432
RyanCt	F04R22	Pre	38209	0.0204692025881949	0.5727
RyanCt	F04R22	Pre	10295	0.0171602905105404	0.5727
RyanCt	F04R22	Pre	30330	0.0159307919578055	2.05285
RyanCt	F04R22	Pre	36773	0.0164912841089377	1.1014
RyanCt	F04R22	Pre	8874	0.0207763503246305	0.7432
RyanCt	F04R22	Pre	21246	0.0146214897274752	1.1065
RyanCt	F04R22	Pre	40207	0.0208188881598439	0.7432
RyanCt	F04R22	Pre	9723	0.0176055136150103	1.4099
RyanCt	F04R22	Pre	39795	0.0229816587876965	0.5727
RyanCt	F04R22	Pre	17062	0.0163000157465326	0.5727
RyanCt	F04R22	Pre	30185	0.0213552181795894	0.8879
RyanCt	F04R22	Pre	27306	0.0174501840905866	0.7432
RyanCt	F04R22	Pre	22900	0.0203374030452694	0.5727
RyanCt	F04R22	Pre	31288	0.0208008203510628	0.5727
RyanCt	F04R22	Pre	17739	0.0185713720957065	1.5242
RyanCt	F04R22	Pre	17920	0.0188271482598837	0.7432
RyanCt	F04R22	Pre	4610	0.0215198678375793	0.7432
RyanCt	F04R22	Pre	33928	0.0184867094971459	0.7432
RyanCt	F04R22	Pre	36069	0.0250947262785703	0.5727
RyanCt	F04R22	Pre	18140	0.0221450910918473	1.27405
RyanCt	F04R22	Pre	1998	0.0248982643484571	4.06095
RyanCt	F04R22	Pre	3329	0.0189957706233775	0.7432
RyanCt	F04R22	Pre	21430	0.020825682987497	0.7432
RyanCt	F04R22	Pre	21256	0.0230880400085643	0.7432
RyanCt	F04R22	Pre	23186	0.0218362366106254	0.7432
RyanCt	F04R22	Pre	39769	0.0155935461498136	1.51845
RyanCt	F04R22	Pre	30450	0.0221030035497597	1.1065
RyanCt	F04R22	Pre	12183	0.01758933242501	0.8879
RyanCt	F04R22	Pre	36601	0.0185717067284146	0.7432
RyanCt	F04R22	Pre	21691	0.0218320564661975	0.7432
RyanCt	F04R22	Pre	7206	0.0165334597091648	1.27405
RyanCt	F04R22	Pre	32673	0.0196839221614935	1.1065
RyanCt	F04R22	Pre	7638	0.0167136863914021	1.1014
RyanCt	F04R22	Pre	12293	0.0232330118332239	0.7432
RyanCt	F04R22	Pre	36417	0.0207065090156883	0.8879
RyanCt	F04R22	Pre	33387	0.0231846019247594	1.1014
RyanCt	F04R22	Pre	28292	0.0218586170690116	0.5727
RyanCt	F04R22	Pre	24036	0.0234593823157818	1.33965
RyanCt	F04R22	Pre	17197	0.01879238054971	0.8879
RyanCt	F04R22	Pre	19517	0.0247125971502591	0.7432
RyanCt	F04R22	Pre	12607	0.0211574559372029	1.787
RyanCt	F04R22	Pre	14718	0.0182557153653323	1.33965
RyanCt	F04R22	Pre	11523	0.0193172714443322	1.70955
RyanCt	F04R22	Pre	5744	0.027219691908296	1.6616
RyanCt	F04R22	Pre	4138	0.0132635912496255	2.2167
RyanCt	F04R22	Pre	26101	0.0206207464752432	0.8879
RyanCt	F04R22	Pre	9254	0.024302667461816	0.7432
RyanCt	F04R22	Pre	40611	0.0230108714764242	0.7432
RyanCt	F04R22	Pre	18481	0.0179867139170211	1.1014
RyanCt	F04R22	Pre	22236	0.0170720497944566	0.8879
RyanCt	F04R22	Pre	34994	0.0208959946898602	0.5727
RyanCt	F04R22	Pre	26590	0.0208669974422474	0.7432
RyanCt	F04R22	Pre	6596	0.0189493163074147	1.6616
RyanCt	F04R22	Pre	17788	0.019769384345842	1.70955
RyanCt	F04R22	Pre	7387	0.0203546019121938	0.7432
RyanCt	F04R22	Pre	7938	0.020399711432872	1.51845
RyanCt	F04R22	Pre	32809	0.0176306223487989	0.5727
RyanCt	F04R22	Pre	38236	0.0217726255290483	0.7432
RyanCt	F04R22	Pre	23615	0.0139872130194711	1.6228
RyanCt	F04R22	Pre	17237	0.0193697745872281	0.8879
RyanCt	F04R22	Pre	40835	0.0138568335130415	3.2255
RyanCt	F04R22	Pre	8309	0.0134659011712424	1.4099
RyanCt	F04R22	Pre	21370	0.0217917818880259	0.5727
RyanCt	F04R22	Pre	19200	0.020997375328084	0.7432
RyanCt	F04R22	Pre	36514	0.0208632903607815	0.5727
RyanCt	F04R22	Pre	27555	0.0232896262537743	0.8879
RyanCt	F04R22	Pre	24632	0.0112718995286487	2.12465
RyanCt	F04R22	Pre	29843	0.0146035301832952	0.7432
RyanCt	F04R22	Pre	22143	0.0238095238095238	0.7432
RyanCt	F04R22	Pre	17106	0.0219653615458666	1.781
RyanCt	F04R22	Pre	15497	0.0245746147894937	0.5727
RyanCt	F04R22	Pre	24869	0.0142190559513394	0.7432
RyanCt	F04R22	Pre	29236	0.0157609118047229	0.5727
RyanCt	F04R22	Pre	16679	0.0177907075626753	1.1014
RyanCt	F04R22	Pre	4093	0.0158370048916206	1.6616
RyanCt	F04R22	Pre	10182	0.0133796244463642	0.8879
RyanCt	F04R22	Pre	13488	0.0166009036336002	1.9792
RyanCt	F04R22	Pre	3484	0.0209119346837817	0.7432
RyanCt	F04R22	Pre	14747	0.0217093263792848	0.7432
RyanCt	F04R22	Pre	4821	0.020656630897838	0.5727
RyanCt	F04R22	Pre	39599	0.0139567511768919	0.8879
RyanCt	F04R22	Pre	32254	0.0182744377060381	0.7432
RyanCt	F04R22	Pre	4738	0.0205632383293337	0.5727
RyanCt	F04R22	Pre	26125	0.0206004629847156	0.5727
RyanCt	F04R22	Pre	675	0.0219631922799476	1.1014
RyanCt	F04R22	Pre	14864	0.0222007455643313	0.5727
RyanCt	F04R22	Pre	10520	0.0107294273530555	2.5316
RyanCt	F04R22	Pre	19821	0.0142874731810058	0.5727
RyanCt	F04R22	Pre	4969	0.0216983606587552	0.7432
RyanCt	F04R22	Pre	15	0.0225482070159187	0.5727
RyanCt	F04R22	Pre	4159	0.0186601093620854	0.7432
RyanCt	F04R22	Pre	13621	0.0201255374544244	0.7432
RyanCt	F04R22	Pre	36068	0.0202536416369645	1.781
RyanCt	F04R22	Pre	3541	0.021669296758348	0.7432
RyanCt	F04R22	Pre	26014	0.0181886014507373	0.7432
RyanCt	F04R22	Pre	12813	0.0207255715172828	0.7432
RyanCt	F04R22	Pre	8768	0.0187590187590188	0.8879
RyanCt	F04R22	Pre	5112	0.0195503642507463	0.5727
RyanCt	F04R22	Pre	7427	0.0192904086675198	0.7432
RyanCt	F04R22	Pre	32560	0.0197504504689849	0.7432
RyanCt	F04R22	Pre	38022	0.0233888090330444	0.7432
RyanCt	F04R22	Pre	21104	0.0202398411759691	0.5727
RyanCt	F04R22	Pre	20322	0.0216358839050132	0.5727
RyanCt	F04R22	Pre	13967	0.0172434066395583	0.7432
RyanCt	F04R22	Pre	38145	0.0234809288423929	0.7432
RyanCt	F04R22	Pre	26466	0.0180354648216514	0.7432
RyanCt	F04R22	Pre	7958	0.0182402918446695	0.5727
RyanCt	F04R22	Pre	3770	0.0158048191705096	1.33965
RyanCt	F04R22	Pre	20651	0.0173946692798524	0.7432
RyanCt	F04R22	Pre	33773	0.0228979998189881	0.7432
RyanCt	F04R22	Pre	24334	0.0114842341769543	2.4493
RyanCt	F04R22	Pre	29766	0.0167881207338174	1.781
RyanCt	F04R22	Pre	662	0.0181191682598699	0.8879
RyanCt	F04R22	Pre	7367	0.016642627388485	2.4493
RyanCt	F04R22	Pre	28842	0.0182713754820202	1.33965
RyanCt	F04R22	Pre	3632	0.0197337962962963	0.5727
RyanCt	F04R22	Pre	24905	0.0231874724474345	0.7432
RyanCt	F04R22	Pre	23026	0.0208661973634539	0.5727
RyanCt	F04R22	Pre	31017	0.0198386465819474	0.7432
RyanCt	F04R22	Pre	6439	0.0160063456601327	0.7432
RyanCt	F04R22	Pre	20954	0.0179990107242953	0.5727
RyanCt	F04R22	Pre	32811	0.0164521824064685	0.8879
RyanCt	F04R22	Pre	13315	0.0175434196121302	0.7432
RyanCt	F04R22	Pre	38091	0.0204877515465019	0.5727
RyanCt	F04R22	Pre	21381	0.0230528156865403	0.5727
RyanCt	F04R22	Pre	32088	0.0204368425107551	0.5727
RyanCt	F04R22	Pre	26565	0.0196241861784371	2.5316
RyanCt	F04R22	Pre	38246	0.0112915936546844	0.7432
RyanCt	F04R22	Pre	10630	0.0198205634754185	1.6616
RyanCt	F04R22	Pre	178	0.016491233791252	1.51845
RyanCt	F04R22	Pre	34977	0.0274178446992372	3.78985
RyanCt	F04R22	Pre	33168	0.0208783473171546	0.7432
RyanCt	F04R22	Pre	38945	0.0157227951960905	2.5634
RyanCt	F04R22	Pre	13736	0.0170006311662601	1.1014
RyanCt	F04R22	Pre	13373	0.0185185185185185	0.8879
RyanCt	F04R22	Pre	13144	0.0209424033006991	0.7432
RyanCt	F04R22	Pre	6430	0.0180964943626641	1.6616
RyanCt	F04R22	Pre	6875	0.0212940212940213	0.5727
RyanCt	F04R22	Pre	30287	0.0154597716958905	1.1014
RyanCt	F04R22	Pre	17753	0.0185121302805865	0.8879
RyanCt	F04R22	Pre	1678	0.0217787120622264	0.7432
RyanCt	F04R22	Pre	509	0.0224420691906005	0.7432
RyanCt	F04R22	Pre	16449	0.0196876238371491	0.5727
RyanCt	F04R22	Pre	21738	0.0180356820438747	0.5727
RyanCt	F04R22	Pre	8283	0.0193664708212643	1.1014
RyanCt	F04R22	Pre	19113	0.015665919904862	2.3051
RyanCt	F04R22	Pre	19789	0.0189180071892233	0.5727
RyanCt	F04R22	Pre	39532	0.0204848974948884	0.8879
RyanCt	F04R22	Pre	9872	0.018452898933063	0.7432
RyanCt	F04R22	Pre	40024	0.0217908579808268	0.7432
RyanCt	F04R22	Pre	22489	0.0180118002686703	0.7432
RyanCt	F04R22	Pre	36870	0.0208923884514436	0.7432
RyanCt	F04R22	Pre	3316	0.0187979176443668	1.1014
RyanCt	F04R22	Pre	38757	0.019129131090797	2.2498
RyanCt	F04R22	Pre	11735	0.0272535422889197	1.9731
RyanCt	F04R22	Pre	14486	0.0175129682732521	0.7432
RyanCt	F04R22	Pre	19057	0.0204145101766261	0.5727
RyanCt	F04R22	Pre	15754	0.017449183452487	1.5242
RyanCt	F04R22	Pre	36543	0.020997375328084	1.1014
RyanCt	F04R22	Pre	453	0.0108263953088447	0.7432
RyanCt	F04R22	Pre	26572	0.0114189653083786	1.33965
RyanCt	F04R22	Pre	7723	0.0215361325216934	0.7432
RyanCt	F04R22	Pre	26454	0.0197681658983816	0.7432
RyanCt	F04R22	Pre	27267	0.0225192159138922	0.8879
RyanCt	F04R22	Pre	3303	0.0260372787730099	1.1065
RyanCt	F04R22	Pre	39190	0.0138225214679357	2.6724
RyanCt	F04R22	Pre	29700	0.0134963627187093	1.51845
RyanCt	F04R22	Pre	5031	0.0245187796294439	0.7432
RyanCt	F04R22	Pre	16798	0.0162151298534218	1.6228
RyanCt	F04R22	Pre	35459	0.0175906544881851	0.5727
RyanCt	F04R22	Pre	19780	0.0248042085114848	0.5727
RyanCt	F04R22	Pre	33566	0.020864360400672	0.5727
RyanCt	F04R22	Pre	39221	0.020773442126729	3.2016
RyanCt	F04R22	Pre	20095	0.0209040719796071	0.5727
RyanCt	F04R22	Pre	1639	0.0216951957614828	0.7432
RyanCt	F04R22	Pre	901	0.0216792742660059	0.5727
RyanCt	F04R22	Pre	11896	0.0203001049164953	0.5727
RyanCt	F04R22	Pre	27064	0.0149335318851442	0.5727
RyanCt	F04R22	Pre	12382	0.0138392443217435	1.1014
RyanCt	F04R22	Pre	16621	0.0208918991722415	0.8879
RyanCt	F04R22	Pre	14277	0.0151345458235584	0.7432
RyanCt	F04R22	Pre	33846	0.0151648946654366	0.7432
RyanCt	F04R22	Pre	36780	0.0205018555505656	2.03335
RyanCt	F04R22	Pre	34951	0.0196945701256757	0.7432
RyanCt	F04R22	Pre	28862	0.0165918277074041	2.3289
RyanCt	F04R22	Pre	27968	0.0164602190395875	1.787
RyanCt	F04R22	Pre	12797	0.0156547853750982	1.27405
RyanCt	F04R22	Pre	28517	0.0200141508160174	0.7432
RyanCt	F04R22	Pre	39316	0.0225413079353832	0.5727
RyanCt	F04R22	Pre	10814	0.022036953864872	0.7432
RyanCt	F04R22	Pre	8440	0.0205774278215223	0.7432
RyanCt	F04R22	Pre	37573	0.0220725154810298	1.1065
RyanCt	F04R22	Pre	5863	0.0205723443072841	0.7432
RyanCt	F04R22	Pre	28538	0.0104339267577593	7.072
RyanCt	F04R22	Pre	40555	0.0195791367784327	1.4099
RyanCt	F04R22	Pre	31766	0.0216985838570982	0.7432
RyanCt	F04R22	Pre	25034	0.0165918277074041	2.74005
RyanCt	F04R22	Pre	15632	0.0182092156831582	0.7432
RyanCt	F04R22	Pre	35704	0.022553888081063	0.7432
RyanCt	F04R22	Pre	15298	0.0190748409834653	1.33965
RyanCt	F04R22	Pre	39686	0.021582071838131	1.1014
RyanCt	F04R22	Pre	824	0.0178612676390731	1.27405
RyanCt	F04R22	Pre	35944	0.0189786059351277	0.7432
RyanCt	F04R22	Pre	29444	0.020806522966309	0.8879
RyanCt	F04R22	Pre	11108	0.0208586430025163	0.7432
RyanCt	F04R22	Pre	13773	0.0181063582980605	0.7432
RyanCt	F04R22	Pre	24732	0.0183671991117677	1.33965
RyanCt	F04R22	Pre	29971	0.021645016254784	0.7432
RyanCt	F04R22	Pre	26283	0.0172805936072926	0.5727
RyanCt	F04R22	Pre	7083	0.0194726481558226	1.1014
RyanCt	F04R22	Pre	7128	0.0246741829212919	0.7432
RyanCt	F04R22	Pre	17995	0.0193436430721029	1.1014
RyanCt	F04R22	Pre	1807	0.0201865691341936	1.51845
RyanCt	F04R22	Pre	27411	0.0189965488212515	2.8914
RyanCt	F04R22	Pre	35613	0.0169629903109968	0.5727
RyanCt	F04R22	Pre	15490	0.0212649982260554	0.8879
RyanCt	F04R22	Pre	37143	0.0223915050784857	0.5727
RyanCt	F04R22	Pre	5710	0.0158117121278803	3.05915
RyanCt	F04R22	Pre	7784	0.0244720681696452	1.4099
RyanCt	F04R22	Pre	33265	0.016328950987971	1.33965
RyanCt	F04R22	Pre	40173	0.0208961177646209	1.1014
RyanCt	F04R22	Pre	5040	0.0194060553643609	0.7432
RyanCt	F04R22	Pre	17370	0.0196384742378544	0.7432
RyanCt	F04R22	Pre	11974	0.0210158672927255	0.8879
RyanCt	F04R22	Pre	436	0.0118074477747502	0.7432
RyanCt	F04R22	Pre	34151	0.0212859186385911	0.7432
RyanCt	F04R22	Pre	17119	0.0159664771821895	1.1014
RyanCt	F04R22	Pre	3159	0.0190143251375747	0.8879
RyanCt	F04R22	Pre	296	0.0204805074760134	0.8879
RyanCt	F04R22	Pre	10245	0.0241976384511378	0.5727
RyanCt	F04R22	Pre	36273	0.0160436567178505	0.7432
RyanCt	F04R22	Pre	27214	0.0200642517394212	0.7432
RyanCt	F04R22	Pre	15216	0.01963307276506	2.25605
RyanCt	F04R22	Pre	36488	0.0208481242747718	0.8879
RyanCt	F04R22	Pre	30200	0.0191310988879644	0.7432
RyanCt	F04R22	Pre	20508	0.0198608585526125	0.7432
RyanCt	F04R22	Pre	5435	0.015682773963511	4.2233
RyanCt	F04R22	Pre	25232	0.0212688738574725	0.5727
