primer	site	class	id	dist.count	hght.count	dist.mean	dist.variance	dist.standard_deviation	dist.min	dist.max	dist.median	dist.harmonic_mean	dist.geometric_mean	hght.mean	hght.variance	hght.standard_deviation	hght.min	hght.max	hght.median	hght.harmonic_mean	hght.geometric_mean	tree.calc_tree_length	tree.calc_redundancy	tree.calc_fiala_stemminess	tree.calc_fp_mean	tree.calc_es_mean	tree.calc_pe_mean	tree.calc_shapley_mean	tree.to_newick
NF118Sr2b	RyanCt	pre	3357	3	5	0.03792	0.000522865	0.022866246	0.01174	0.05398	0.04804	0.024092468	0.031224919	0.988967181	0.000364962	0.019103985	0.95717116	1.004444827	0.992660867	0.988666554	0.988817768	1.055164097	0.972417952	0.601222826	0.351721366	0.351721366	0.022499785	0.032664312	"((3971:0.004996,15281:0.015230):0.030494,39349:0.047274):0.957171;"
NF118Sr2b	RyanCt	pre	3386	3	5	0.009526667	6.21E-05	0.007878301	0.00043	0.01415	0.014	0.001215716	0.004399983	0.997332032	7.62E-05	0.008729499	0.993224506	1.012945698	0.993435654	0.997271615	0.997301705	1.01333984	0.99333008	0.010600707	0.337779947	0.337779947	0.006634729	0.006705111	"(25346:0.000197,(5043:0.000197,9341:0.019510):0.000211):0.993225;"
NF118Sr2b	RyanCt	pre	257	3	5	0.062953333	0.001488034	0.038575039	0.01843	0.08635	0.08408	0.038593364	0.051147781	0.985511514	0.000665334	0.025794063	0.95048239	1.022046573	0.987510817	0.984972125	0.985241698	1.07244243	0.963778785	0.527678114	0.35748081	0.35748081	0.031789083	0.040653347	"((27311:0.010436,9014:0.013367):0.026593,16009:0.071564):0.950482;"
NF118Sr2b	RyanCt	mixed	13	15	11	0.191336	0.06268615	0.250372023	0.00044	0.55017	0.02562	0.005473411	0.047804199	0.905254453	0.052873996	0.229943462	0.36198151	1.381628516	0.899629208	0.823650372	0.871037705	2.042201018	0.791559796	0.287099953	0.340366836	0.340366836	0.187437583	0.280036585	"(38628:1.019647,(30499:0.028803,(160:0.000445,((25733:0.056746,1363:0.018569):0.018362,2200:0.000415):0.000445):0.018510):0.518278):0.361982;"
NF118Sr2b	RyanCt	mixed	58	10	9	0.09205	0.00266156	0.051590313	0.01142	0.1828	0.08797	0.05113592	0.07461687	0.942393617	0.016142609	0.127053569	0.818636422	1.24844987	0.926089784	0.929609289	0.935626839	1.518457444	0.870385639	0.276895122	0.303691489	0.303691489	0.107104792	0.139964205	"(10412:0.182865,((12571:0.037773,4245:0.000503):0.048331,(3087:0.000536,8691:0.313847):0.094617):0.021350):0.818636;"
NF118Sr2b	RyanCt	mixed	90	15	11	0.056283333	0.000992486	0.031503742	0.00307	0.09673	0.06633	0.021543894	0.041917059	0.978113611	0.019330419	0.139033876	0.798977236	1.145724808	1.039212319	0.959228099	0.968789909	1.240750281	0.951849944	0.479394822	0.206791714	0.206791714	0.019590258	0.073628841	"((4885:0.070372,((12376:0.033736,22164:0.000572):0.072777,31584:0.001145):0.040338):0.199897,(12345:0.000534,5465:0.011182):0.011220):0.798977;"
NF118Sr2b	RyanCt	mixed	243	6	7	0.091138333	0.003542965	0.059522809	0.00029	0.1818	0.091185	0.001714607	0.038735159	0.968424794	0.005334354	0.073036663	0.918726801	1.110030067	0.930471747	0.964077387	0.966189406	1.221026439	0.92632452	0.192164348	0.30525661	0.30525661	0.072696734	0.075574909	"(32252:0.110283,((31087:0.000232,35278:0.000249):0.000232,23929:0.180023):0.011280):0.918727;"
NF118Sr2b	RyanCt	mixed	594	6	7	0.025478333	6.08E-05	0.007798773	0.01532	0.03761	0.02386	0.023516897	0.024488439	0.99291126	0.000150717	0.012276673	0.975785986	1.013420216	0.989631009	0.99278173	0.992846398	1.049621183	0.983459606	0.135402229	0.262405296	0.262405296	0.015034483	0.018458799	"(((21412:0.013742,35391:0.023937):0.004374,12310:0.004521):0.009324,31827:0.017938):0.975786;"
NF118Sr2b	RyanCt	mixed	612	3	5	0.016546667	1.95E-06	0.001397188	0.01574	0.01816	0.01574	0.016471671	0.016508531	0.995174112	6.47E-05	0.008042519	0.986160758	1.003600039	0.992799922	0.995122173	0.995148133	1.024129438	0.987935281	0.11328125	0.341376479	0.341376479	0.011473211	0.012656227	"((8480:0.013890,18506:0.013890):0.003549,34085:0.006639):0.986161;"
NF118Sr2b	RyanCt	mixed	953	3	5	0.033413333	9.92E-05	0.009961011	0.02216	0.0411	0.03698	0.031088438	0.032294321	0.991112165	0.000522373	0.022855487	0.970146599	1.026859167	0.985414227	0.990696832	0.990903442	1.044439174	0.977780413	0.2178511	0.348146391	0.348146391	0.019674982	0.024764192	"((15059:0.041445,37390:0.013370):0.015268,18276:0.004210):0.970147;"
NF118Sr2b	RyanCt	mixed	997	3	5	0.054386667	0.001384152	0.037204199	0.01147	0.07751	0.07418	0.026416301	0.040401981	0.985753997	0.000658799	0.025667073	0.945940135	1.016724771	0.989080522	0.985212156	0.985484274	1.071230016	0.964384992	0.676810369	0.357076672	0.357076672	0.029466722	0.041763294	"(4360:0.070785,(11732:0.006251,8510:0.011365):0.036890):0.945940;"
NF118Sr2b	RyanCt	mixed	1158	10	9	0.087406	0.000179291	0.01338995	0.05658	0.1045	0.08971	0.085103267	0.086339851	0.977872322	0.00251812	0.050180869	0.895744936	1.032057367	0.977832611	0.975518933	0.976706103	1.199149102	0.950212725	0.127050991	0.23982982	0.23982982	0.044263298	0.060680833	"((((32771:0.039957,3350:0.040929):0.010422,33087:0.064647):0.007548,11234:0.062702):0.064118,33355:0.013081):0.895745;"
NF118Sr2b	RyanCt	mixed	1243	3	5	0.01826	1.48E-08	0.000121655	0.01812	0.01834	0.01832	0.018259458	0.018259729	0.994524338	5.62E-05	0.007498653	0.986190545	1.000070175	0.999889725	0.994478982	0.994501681	1.027378309	0.986310846	0.008752735	0.342459436	0.342459436	0.013649054	0.013729254	"(8068:0.013699,(40231:0.013609,14688:0.013639):0.000241):0.986191;"
NF118Sr2b	RyanCt	mixed	1339	6	7	0.040903333	0.00011728	0.010829603	0.03043	0.05879	0.039545	0.038744883	0.039780149	0.989320103	0.000384906	0.019619014	0.960988827	1.021821784	0.98881233	0.988988049	0.989153838	1.074759276	0.975080241	0.205752146	0.268689819	0.268689819	0.02113348	0.028442612	"(((28783:0.031596,27548:0.013344):0.016199,17910:0.014786):0.013038,2733:0.024808):0.960989;"
NF118Sr2b	RyanCt	mixed	1474	3	5	0.04036	2.07E-05	0.00455	0.03611	0.04516	0.03981	0.040023498	0.040190604	0.989729544	0.000215776	0.014689309	0.974228314	1.005541613	0.99363033	0.989554729	0.9896422	1.051352281	0.97432386	0.003310527	0.35045076	0.35045076	0.025644292	0.025707989	"((8105:0.026409,38225:0.031122):0.000191,9423:0.019402):0.974228;"
NF118Sr2b	RyanCt	mixed	3238	3	5	0.021493333	4.88E-05	0.006984414	0.01545	0.02914	0.01989	0.020091277	0.020765909	0.992662425	0.000147706	0.012153424	0.977170074	1.008941208	0.991864916	0.992543495	0.992602941	1.036687876	0.981656062	0.23929099	0.345562625	0.345562625	0.016848609	0.019839267	"((4819:0.005723,30008:0.022799):0.008972,7349:0.022024):0.977170;"
NF118Sr2b	RyanCt	mixed	3244	6	7	0.04453	0.000365934	0.019129394	0.02521	0.06611	0.042425	0.037758599	0.041000436	0.984038075	0.000901004	0.03001672	0.960653597	1.047335956	0.982285528	0.98328441	0.983656123	1.111733475	0.962755508	0.029370065	0.277933369	0.277933369	0.036253673	0.03776997	"(((10984:0.016099,31:0.080617):0.005825,35966:0.021391):0.000241,4953:0.026907):0.960654;"
NF118Sr2b	RyanCt	mixed	3322	10	9	0.035082	0.001028393	0.032068574	0.00391	0.08031	0.0166	0.012405729	0.021042675	0.989457907	0.000636513	0.025229203	0.965280502	1.051800103	0.981848085	0.988910092	0.989180072	1.094878836	0.976280291	0.144966744	0.218975767	0.218975767	0.02260615	0.025919667	"(((18115:0.007997,(15534:0.018092,4554:0.000211):0.000226):0.005251,20827:0.000211):0.011090,24246:0.086520):0.965281;"
NF118Sr2b	RyanCt	mixed	3355	6	7	0.03153	0.00026367	0.016237915	0.01174	0.05398	0.02727	0.024412711	0.027909223	0.990453137	0.000496427	0.02228065	0.967286912	1.015316029	0.998354332	0.990022634	0.990238014	1.066828041	0.977723986	0.301839052	0.26670701	0.26670701	0.017118427	0.024885282	"(35546:0.000244,((3971:0.005050,15281:0.015394):0.030824,39349:0.047785):0.000244):0.967287;"
NF118Sr2b	RyanCt	mixed	3298	3	5	0.22324	0.034659035	0.186169372	0.00832	0.33471	0.32669	0.023764075	0.096896767	0.939422178	0.019214209	0.138615329	0.786825369	1.166606734	0.91051669	0.924467429	0.931713526	1.30288911	0.848555445	0.905914282	0.43429637	0.43429637	0.130867863	0.172021247	"(30590:0.379781,(11665:0.012591,32004:0.000231):0.123460):0.786825;"
NF118Sr2b	ShellfishLab	post	1468	3	5	0.109793333	0.004966776	0.070475359	0.02843	0.15181	0.14914	0.061898549	0.086342336	0.979147946	0.003345065	0.057836534	0.890198304	1.025753118	1.005541426	0.976297363	0.977741928	1.104260269	0.947869865	0.757361099	0.368086756	0.368086756	0.032906281	0.071353988	"(38244:0.061766,(25186:0.020212,40799:0.016741):0.115343):0.890198;"
NF118Sr2b	ShellfishLab	pre	74	15	11	0.04604	0.000654827	0.025589591	0.00695	0.09598	0.04517	0.027111036	0.037336101	0.971082309	0.005966664	0.077244185	0.822963638	1.114278519	0.965940708	0.965377228	0.968251688	1.318094598	0.93638108	0.083155098	0.219682433	0.219682433	0.058692315	0.082521827	"(11305:0.054003,((8397:0.030905,(12005:0.010254,(31471:0.148338,27736:0.014175):0.000576):0.001007):0.001079,30152:0.094479):0.140315):0.822964;"
NF118Sr2b	ShellfishLab	pre	86	3	5	0.1826	0.001332537	0.036503927	0.14047	0.20482	0.20251	0.177102728	0.179942661	0.850174542	0.045167562	0.212526615	0.548952019	1.014737457	0.980647046	0.800392848	0.826299983	1.749127291	0.625436354	0.199053484	0.58304243	0.58304243	0.349068867	0.400058424	"((15522:0.312817,31497:0.302695):0.152969,21334:0.431695):0.548952;"
NF118Sr2b	ShellfishLab	pre	91	6	7	0.277306667	0.009433061	0.097123945	0.14981	0.39053	0.272825	0.24677495	0.262183246	0.813299261	0.083414068	0.288814937	0.360782186	1.251923487	0.810015698	0.706375626	0.7629784	2.306905173	0.564364942	0.314866788	0.576726293	0.576726293	0.333843679	0.486530747	"((10519:0.391674,3247:0.363030):0.230896,(16768:0.511289,27180:0.069381):0.379852):0.360782;"
NF118Sr2b	ShellfishLab	pre	168	3	5	0.05212	0.001209093	0.034772007	0.01197	0.07247	0.07192	0.026967422	0.039661338	0.961825044	0.009532515	0.097634599	0.898733231	1.134486753	0.931729009	0.95479145	0.958162043	1.19087478	0.90456261	0.206759443	0.39695826	0.39695826	0.093494264	0.097380516	"(3188:0.235754,(23217:0.021337,30080:0.023392):0.011659):0.898733;"
NF118Sr2b	ShellfishLab	pre	173	3	5	0.015986667	0.000127436	0.011288766	0.00305	0.02384	0.02107	0.007189486	0.011528077	0.989427015	0.000639765	0.025293583	0.947252521	1.012698739	0.999882555	0.988897027	0.989164143	1.052864924	0.973567538	0.796666667	0.350954975	0.350954975	0.01766079	0.035204134	"(5259:0.039550,(13614:0.012816,23066:0.000617):0.052630):0.947253;"
NF118Sr2b	ShellfishLab	pre	153	6	7	0.024813333	4.10E-05	0.006403364	0.01551	0.03421	0.02472	0.023340219	0.024091239	0.98389807	0.000633156	0.025162595	0.957611212	1.02192955	0.981292623	0.983353791	0.983624695	1.112713508	0.962428831	0.029874671	0.278178377	0.278178377	0.036914221	0.038775574	"(((495:0.016236,2688:0.056873):0.000438,1110:0.049709):0.007007,33389:0.024839):0.957611;"
NF118Sr2b	ShellfishLab	pre	224	3	5	0.022613333	0.000150481	0.012267051	0.0094	0.03364	0.0248	0.017003711	0.019867589	0.992390309	0.000326899	0.018080335	0.980857748	1.022435663	0.981093795	0.992131305	0.992260053	1.038048457	0.980975772	0.004144464	0.346016152	0.346016152	0.018984887	0.01906357	"(17020:0.000236,(25414:0.015377,28297:0.041342):0.000236):0.980858;"
NF118Sr2b	ShellfishLab	pre	216	6	7	0.029833333	8.03E-05	0.008958725	0.02095	0.04273	0.025935	0.027862901	0.028792789	0.98890505	0.000359417	0.018958301	0.96626804	1.024902919	0.989509476	0.988597789	0.988750712	1.077664651	0.974111783	0.133679475	0.269416163	0.269416163	0.023453952	0.027849153	"(7419:0.023918,(27035:0.023183,(3810:0.041054,4553:0.005661):0.011630):0.005950):0.966268;"
NF118Sr2b	ShellfishLab	pre	374	10	9	0.043056	0.000214922	0.014660205	0.01848	0.06932	0.04143	0.038188727	0.040718491	0.990012011	0.000441506	0.021012055	0.9608805	1.032899497	0.987501689	0.989620235	0.989815359	1.089891899	0.977527025	0.144326846	0.21797838	0.21797838	0.01908139	0.02580228	"(30559:0.019837,(13440:0.019651,((25632:0.007871,19898:0.038415):0.006983,8564:0.009633):0.020261):0.006360):0.960881;"
NF118Sr2b	ShellfishLab	pre	661	10	9	0.024746	0.000111292	0.010549523	0.0098	0.03962	0.022405	0.020328392	0.022546012	0.993667863	0.000153212	0.012377875	0.967521842	1.00903278	0.994511499	0.993529244	0.993598815	1.056989234	0.985752691	0.161703935	0.211397847	0.211397847	0.012495547	0.017893478	"(32974:0.018295,(8784:0.015080,((9349:0.007291,24925:0.014521):0.000211,30627:0.007291):0.007623):0.019155):0.967522;"
NF118Sr2b	ShellfishLab	pre	878	10	9	0.028302	3.07E-05	0.005540355	0.01807	0.0359	0.02857	0.027197471	0.027772108	0.99212661	0.000118082	0.010866536	0.978987359	1.004134361	0.991595498	0.992020659	0.99207366	1.070860512	0.982284872	0.110875624	0.214172102	0.214172102	0.015866858	0.018374631	"((38323:0.024814,(35857:0.016876,(23679:0.012608,37159:0.012428):0.012109):0.000208):0.000222,37566:0.012608):0.978987;"
NF118Sr2b	ShellfishLab	pre	891	15	11	0.165632	0.00545046	0.073827228	0.0137	0.28977	0.18552	0.090426316	0.139400761	0.964493215	0.004396457	0.066305788	0.868629301	1.101184393	0.974923355	0.960427363	0.962447535	1.39057464	0.921885072	0.365511442	0.23176244	0.23176244	0.053031296	0.08699089	"((30523:0.049629,24470:0.033069):0.097464,(10386:0.033291,((16593:0.017124,29927:0.000825):0.057988,18182:0.184249):0.034091):0.014215):0.868629;"
NF118Sr2b	ShellfishLab	pre	251	6	7	0.089218333	0.000979266	0.031293223	0.05529	0.12798	0.08662	0.080019836	0.084544424	0.978406661	0.002301016	0.04796891	0.926312862	1.061372921	0.969228362	0.976432671	0.97741261	1.151153371	0.949615543	0.239071214	0.287788343	0.287788343	0.038733117	0.056210127	"((21328:0.042707,11803:0.035336):0.000209,(34152:0.065361,29130:0.011528):0.069699):0.926313;"
NF118Sr2b	ShellfishLab	pre	245	3	5	0.39138	0.059765748	0.244470342	0.11004	0.55209	0.51201	0.233426881	0.314494438	0.940265317	0.042825115	0.206942299	0.655569796	1.127980983	1.045756789	0.899321478	0.920409738	1.298673415	0.850663293	0.763979152	0.432891138	0.432891138	0.084305542	0.214367873	"((27439:0.082224,25323:0.038319):0.390187,26760:0.132374):0.655570;"
NF118Sr2b	ShellfishLab	pre	1458	10	9	0.174508	0.008793401	0.093773137	0.00988	0.28372	0.20904	0.062887765	0.131417529	0.96773016	0.018890716	0.137443501	0.78019422	1.11536896	1.03599465	0.949241229	0.95864469	1.290428563	0.927392859	0.4718972	0.258085713	0.258085713	0.043949526	0.102046869	"(36784:0.006222,(20389:0.119788,((2405:0.014130,38592:0.000233):0.034686,33991:0.079374):0.213293):0.042507):0.780194;"
NF118Sr2b	ShellfishLab	pre	1622	6	7	0.028558333	0.000346606	0.018617353	0.00663	0.0547	0.0275	0.017124795	0.022662683	0.993032851	0.000326949	0.01808173	0.960685335	1.020732171	0.990452553	0.992748747	0.992891119	1.048770041	0.98374332	0.408262904	0.26219251	0.26219251	0.012109445	0.022021177	"(37511:0.027541,((25827:0.000256,1578:0.020400):0.010120,17717:0.000240):0.029527):0.960685;"
NF118Sr2b	ShellfishLab	pre	1658	10	9	0.101236	0.003721845	0.061006929	0.02753	0.19709	0.087545	0.063550356	0.081903459	0.968356137	0.00283164	0.05321316	0.855604741	1.055254466	0.974287901	0.965646354	0.967020579	1.284794765	0.928801309	0.171827211	0.256958953	0.256958953	0.064952527	0.085838005	"(34023:0.140093,(10125:0.109392,(25424:0.026874,(5580:0.034148,4603:0.014256):0.006326):0.007843):0.090258):0.855605;"
NF118Sr2b	ShellfishLab	mixed	129	3	5	0.108386667	0.007868945	0.088707072	0.00601	0.16244	0.15671	0.016766644	0.053483693	0.925014633	0.04227442	0.205607441	0.780179982	1.288227978	0.845405326	0.896264961	0.909392175	1.374926836	0.812536582	0.746413502	0.458308945	0.458308945	0.176677885	0.198248951	"(17209:0.508048,(7217:0.000512,14884:0.021474):0.064713):0.780180;"
NF118Sr2b	ShellfishLab	mixed	164	10	9	0.055036	0.001072927	0.032755565	0.00307	0.10254	0.048555	0.018462092	0.039678495	0.964008967	0.013834778	0.117621331	0.847950144	1.227003783	0.972024637	0.95262991	0.958100799	1.323919299	0.919020175	0.381129801	0.26478386	0.26478386	0.063152705	0.095193831	"((8427:0.000566,39951:0.011842):0.023522,(3188:0.254979,(30080:0.025300,23217:0.023077):0.012610):0.124074):0.847950;"
NF118Sr2b	ShellfishLab	mixed	1621	10	9	0.06184	0.002067273	0.045467269	0.00663	0.12471	0.04841	0.025884245	0.042861946	0.988124933	0.003368866	0.05804193	0.873899169	1.044249469	1.013026499	0.984882774	0.986539408	1.106875606	0.973281098	0.454589535	0.221375121	0.221375121	0.016699211	0.046595287	"((37511:0.028176,((25827:0.000262,1578:0.020870):0.010353,17717:0.000246):0.030207):0.108920,37579:0.033942):0.873899;"
